"url","id","label","label_it","label_en","label_de","level"
"95299","95.29.9","Riparazione e manutenzione di altri beni per uso personale e per la casa n.c.a.","Riparazione e manutenzione di altri beni per uso personale e per la casa n.c.a.","Repair and maintenance of other personal and household goods n.e.c.","Reparatur und Instandhaltung von anderen Gebrauchsgütern a. n. g.","5"
"952991","95.29.91","Affilatura di coltelli, servizi di duplicazione di chiavi e di incisione rapida","Affilatura di coltelli, servizi di duplicazione di chiavi e di incisione rapida","Knife sharpening, key cutting activities and while-you-wait engraving","Schleifen von Messern, Schlüsseldienst und Schnellgravur","6"
"952999","95.29.99","Riparazione e manutenzione di altri beni vari per uso personale e per la casa n.c.a.","Riparazione e manutenzione di altri beni vari per uso personale e per la casa n.c.a.","Repair and maintenance of other various personal and household goods n.e.c.","Reparatur und Instandhaltung von allen anderen Gebrauchsgütern a. n. g.","6"
"953","95.3","Riparazione e manutenzione di autoveicoli e motocicli","Riparazione e manutenzione di autoveicoli e motocicli","Repair and maintenance of motor vehicles and motorcycles","Reparatur und Instandhaltung von Kraftwagen und Krafträdern","3"
"9531","95.31","Riparazione e manutenzione di autoveicoli","Riparazione e manutenzione di autoveicoli","Repair and maintenance of motor vehicles","Reparatur und Instandhaltung von Kraftwagen","4"
"95311","95.31.1","Riparazione e manutenzione meccanica, elettrica ed elettronica di autoveicoli","Riparazione e manutenzione meccanica, elettrica ed elettronica di autoveicoli","Mechanical, electrical and electronic repair and maintenance of motor vehicles","Mechanische, elektrische und elektronische Reparatur und Instandhaltung von Kraftwagen","5"
"953110","95.31.10","Riparazione e manutenzione meccanica, elettrica ed elettronica di autoveicoli","Riparazione e manutenzione meccanica, elettrica ed elettronica di autoveicoli","Mechanical, electrical and electronic repair and maintenance of motor vehicles","Mechanische, elektrische und elektronische Reparatur und Instandhaltung von Kraftwagen","6"
"95312","95.31.2","Riparazione e manutenzione di carrozzerie di autoveicoli","Riparazione e manutenzione di carrozzerie di autoveicoli","Repair and maintenance of bodywork of motor vehicles","Reparatur und Instandhaltung von Kraftfahrzeugkarosserien","5"
"953120","95.31.20","Riparazione e manutenzione di carrozzerie di autoveicoli","Riparazione e manutenzione di carrozzerie di autoveicoli","Repair and maintenance of bodywork of motor vehicles","Reparatur und Instandhaltung von Kraftfahrzeugkarosserien","6"
"95313","95.31.3","Riparazione, montaggio o sostituzione di pneumatici e camere d'aria di autoveicoli","Riparazione, montaggio o sostituzione di pneumatici e camere d'aria di autoveicoli","Repair, fitting or replacement service activities for tubes and tyres","Reparatur, Montage und Austausch von Reifen und Luftschläuchen von Kraftwagen","5"
"953130","95.31.30","Riparazione, montaggio o sostituzione di pneumatici e camere d'aria di autoveicoli","Riparazione, montaggio o sostituzione di pneumatici e camere d'aria di autoveicoli","Repair, fitting or replacement service activities for tubes and tyres","Reparatur, Montage und Austausch von Reifen und Luftschläuchen von Kraftwagen","6"
"95319","95.31.9","Lavaggio e altre attività di riparazione e manutenzione di autoveicoli","Lavaggio e altre attività di riparazione e manutenzione di autoveicoli","Washing and other repair and maintenance of motor vehicles","Waschen und sonstige Reparatur und Instandhaltung von Kraftwagen","5"
"953191","95.31.91","Lavaggio di autoveicoli","Lavaggio di autoveicoli","Washing of motor vehicles","Waschen von Kraftfahrzeugen","6"
"953192","95.31.92","Riparazione e manutenzione di cellule abitative per caravan e autocaravan","Riparazione e manutenzione di cellule abitative per caravan e autocaravan","Repair and maintenance of caravan and motorhome housing cells","Reparatur und Instandhaltung von Wohnwägen und Wohnmobilen","6"
"953199","95.31.99","Altre attività di riparazione e manutenzione di autoveicoli n.c.a.","Altre attività di riparazione e manutenzione di autoveicoli n.c.a.","Other repair and maintenance of motor vehicles n.e.c.","Sonstige Reparatur und Instandhaltung von Kraftwagen a. n. g.","6"
"9532","95.32","Riparazione e manutenzione di motocicli","Riparazione e manutenzione di motocicli","Repair and maintenance of motorcycles","Reparatur und Instandhaltung von Krafträdern","4"
"95320","95.32.0","Riparazione e manutenzione di motocicli","Riparazione e manutenzione di motocicli","Repair and maintenance of motorcycles","Reparatur und Instandhaltung von Krafträdern","5"
"953200","95.32.00","Riparazione e manutenzione di motocicli","Riparazione e manutenzione di motocicli","Repair and maintenance of motorcycles","Reparatur und Instandhaltung von Krafträdern","6"
"954","95.4","Attività di servizi di intermediazione per la riparazione e la manutenzione di computer, beni per uso personale e per la casa, autoveicoli e motocicli","Attività di servizi di intermediazione per la riparazione e la manutenzione di computer, beni per uso personale e per la casa, autoveicoli e motocicli","Intermediation service activities for repair and maintenance of computers, personal and household goods, and motor vehicles and motorcycles","Vermittlungstätigkeiten für die Reparatur und Instandhaltung von Datenverarbeitungsgeräten und Gebrauchsgütern sowie von Kraftwagen und Krafträdern","3"
"9540","95.40","Attività di servizi di intermediazione per la riparazione e la manutenzione di computer, beni per uso personale e per la casa, autoveicoli e motocicli","Attività di servizi di intermediazione per la riparazione e la manutenzione di computer, beni per uso personale e per la casa, autoveicoli e motocicli","Intermediation service activities for repair and maintenance of computers, personal and household goods, and motor vehicles and motorcycles","Vermittlungstätigkeiten für die Reparatur und Instandhaltung von Datenverarbeitungsgeräten und Gebrauchsgütern sowie von Kraftwagen und Krafträdern","4"
"95400","95.40.0","Attività di servizi di intermediazione per la riparazione e la manutenzione di computer, beni per uso personale e per la casa, autoveicoli e motocicli","Attività di servizi di intermediazione per la riparazione e la manutenzione di computer, beni per uso personale e per la casa, autoveicoli e motocicli","Intermediation service activities for repair and maintenance of computers, personal and household goods, and motor vehicles and motorcycles","Vermittlungstätigkeiten für die Reparatur und Instandhaltung von Datenverarbeitungsgeräten und Gebrauchsgütern sowie von Kraftwagen und Krafträdern","5"
"954000","95.40.00","Attività di servizi di intermediazione per la riparazione e la manutenzione di computer, beni per uso personale e per la casa, autoveicoli e motocicli","Attività di servizi di intermediazione per la riparazione e la manutenzione di computer, beni per uso personale e per la casa, autoveicoli e motocicli","Intermediation service activities for repair and maintenance of computers, personal and household goods, and motor vehicles and motorcycles","Vermittlungstätigkeiten für die Reparatur und Instandhaltung von Datenverarbeitungsgeräten und Gebrauchsgütern sowie von Kraftwagen und Krafträdern","6"
"96","96","Attività di servizi alla persona","Attività di servizi alla persona","Personal service activities","Erbringung von überwiegend persönlichen Dienstleistungen","2"
"961","96.1","Servizi di lavaggio e pulitura di prodotti tessili e pellicce","Servizi di lavaggio e pulitura di prodotti tessili e pellicce","Washing and cleaning of textile and fur products","Wäscherei und chemische Reinigung","3"
"9610","96.10","Servizi di lavaggio e pulitura di prodotti tessili e pellicce","Servizi di lavaggio e pulitura di prodotti tessili e pellicce","Washing and cleaning of textile and fur products","Wäscherei und chemische Reinigung","4"
"96101","96.10.1","Lavaggio e pulitura di prodotti tessili forniti da lavanderie industriali","Lavaggio e pulitura di prodotti tessili forniti da lavanderie industriali","Washing and cleaning of textile products for industrial or commercial clients","Wäscherei und chemische Reinigung von Textilien durch Großwäschereien","5"
"961011","96.10.11","Lavaggio e pulitura di prodotti tessili forniti da lavanderie industriali per industrie, ospedali e altre strutture simili","Lavaggio e pulitura di prodotti tessili forniti da lavanderie industriali per industrie, ospedali e altre strutture simili","Washing and cleaning of textile products for industries and hospitals","Wäscherei und chemische Reinigung von Textilien durch Großwäschereien für Industrie, Krankenhäuser und ähnliche Einrichtungen","6"
"961012","96.10.12","Lavaggio e pulitura di prodotti tessili forniti da lavanderie industriali per ristorazione, alberghi e altri servizi di alloggio","Lavaggio e pulitura di prodotti tessili forniti da lavanderie industriali per ristorazione, alberghi e altri servizi di alloggio","Washing and cleaning of textile products for restaurants, hotels and similar accommodation","Wäscherei und chemische Reinigung von Textilien durch Großwäschereien für das Gastgewerbe","6"
